SimplifiedName,TraditionalName,PinyinName,EnglishName_1,EnglishName_2,EnglishName_3,EnglishInterpretation,sort_id
八角茴香油,八角茴香油,bā ji?o huí xiāng yóu,Oleum Anisi Stellati [2000],Chinese star anise oil,,,45
八角莲,八角蓮,bā ji?o lián,Rhizoma et Radix Dysosmae,dysosma,,,45
八角梧桐,八角梧桐,bā ji?o wú tóng,Folium Clerodendri,clerodendron leaf,,,45
八楞木,八楞木,bā leng mù,Herba Saussureae Japonicae,Japanese saussurea herb,,,45
八里麻,八裏麻,bā l? má,Fructus Rhododendri Mollis,Chinese azalea,,,45
巴米,巴米,bā m?,Fructus Crotonis,croton seed,,,45
菝葜,菝葜,bá qiā,Rhizoma Smilacis Chinae,China greenbrier,,,45
巴仁,巴仁,bā rén,Fructus Crotonis,croton seed,,,45
八树,八樹,bā shù,Ramulus Euonymi,spindle tree wings,,,45
八仙花根,八仙花根,bā xiān huā gēn,Radix Viburni Macrocephali,hydrangea; seven-barks,,,45
巴崖香,巴崖香,bā yá xiāng,Caulis Piperis Kadsurae,kadsura pepper stem; futokadsura stem,,,45
巴岩姜,巴岩薑,bā yán jiāng,Rhizoma Drynariae,drynaria rhizome,,,45
巴岩香,巴岩香,bā yán xiāng,Caulis Piperis Kadsurae,kadsura pepper stem; futokadsura stem,,,45
巴叶,巴葉,bā yè,Folium Eriobotryae,loquat leaf; eriobotrya,,,45
八月瓜,八月瓜,bā yuè guā,Fructus Akebiae,akebia fruit,,,45
八月炸,八月炸,bā yuè zhà,Fructus Akebiae,akebia fruit,,,45
八月札,八月劄,bā yuè zhā,Fructus Akebiae,akebia fruit,,,45
八月札根,八月劄根,bā yuè zhā gēn,Caulis Akebiae,akebia caulis,,,45
白扁豆,白扁豆,bái bi?n dòu,Semen Lablab Album,white hyacinth bean,,,45
百部,百部,b?i bù,Radix Stemonae,stemona root,,,45
百步草,百步草,b?i bù c?o,Radix Aconiti Kusnezoffii,processed wild aconite root,,,45
白布荆,白布荊,bái bù jīng,Fructus Viticis,vitex fruit,,,45
百步蛇,百步蛇,b?i bù shé,Agkistrodon,agkistrodon,,,45
白草根,白草根,bái c?o gēn,Rhizoma Penniseti Centrasiatici,woolly grass; imperata rhizome; white grass,,,45
百草霜,百草霜,b?i c?o shuāng,Palvis Fumi Carbonisatus,,,,45
白蝉,白蟬,bái chán,Fructus Gardeniae,gardenia fruit; cape jasmine fruit,,,45
白菖蒲,白菖蒲,bái chāng pú,Rhizoma Acori Calami,sweetflag rhizome,,,45
白常山,白常山,bái cháng shān,Radix Dichroae,dichroa root,,,45
百虫仓,百蟲倉,b?i chóng cāng,Galla Chinensis,gallnut of Chinese sumac,,,45
白重楼,白重樓,bái chóng lóu,Radix Rohdeae Japonica,rohdea root,,,45
白丑,白醜,bái ch?u,Semen Pharbitidis,morning glory seed; pharbitis,,,45
白刺,白刺,bái cì,Fructus Nitrariae Tangutori,tangut whitethorn,,,45
白刺参,白刺參,bái cì shēn,Stichopus,sea cucumber; sea slug; trepang,,,45
白豆蔻,白豆蔻,bái dòu kòu,Fructus Amomi Kravanh,round cardamon; cardamon cluster; whitefruit amomum,,,45
白豆蔻花,白豆蔻花,bái dòu kòu huā,Flos Amomi Kravanh,round cardamon flower,,,45
白豆蔻壳,白豆蔻殼,bái dòu kòu ké,Pericarpium Amomi Kravanh,round cardamon husk,,,45
白耳,白耳,bái ?r,Tremella,wood ear; tremella fruiting body,,,45
白耳子,白耳子,bái ?r z?,Tremella,wood ear; tremella fruiting body,,,45
白矾,白礬,bái fán,Alumen,alum,,,45
白附片,白附片,bái fù piàn,Radix Aconiti Lateralis Praeparata,white aconite accessory root slices,,,45
白附子,白附子,bái fù z?/ y? bái fù/dú ji?o lián,Rhizoma Typhonii,typhonium rhizome,,,45
白葛针,白葛針,bái gé zhēn,Fructus Lycii,lycium fruit; Chinese wolfberry; matrimony vine fruit,,,45
白根,白根,bái gēn,Rhizoma Bletillae,bletilla rhizome,,,45
白狗肠花,白狗腸花,bái g?u cháng huā,Flos Campsis,campsis flower; trumpet creeper,,,45
白故子,白故子,bái gù z?,Semen Oroxyli,oroxylum seed,,,45
白瓜,白瓜,bái guā,Exocarpium Benincasae,winter melon rind,,,45
白果,白果,bái gu?,Semen Ginkgo,ginkgo nut,,,45
白果叶,白果葉,bái gu? yè,Folilum Gingko,ginkgo leaf,,,45
百合,百合,b?i hé,Bulbus Lilii,lily bulb,,,45
白河车,白河車,bái hé chē,Rhizoma Paridis,paris rhizome,,,45
白虎,白虎,bái h?,Gypsum Fibrosum,gypsum,,,45
白胡椒,白胡椒,bái hú jiāo,Fructus Piperis,white pepper,,,45
白花草,白花草,bái huā c?o,Spica Prunellae,selfheal spike; prunella ,,,45
白花蟛蜞菊,白花蟛蜞菊,bái huā péng qí jú,Herba Ecliptae,yerbadetajo,,,45
白花蛇,白花蛇,bái huā shé,Agkistrodon,agkistrodon,,,45
白花蛇舌草,白花蛇舌草,bái huā shé shé c?o,Herba Hedyotis Diffusae,oldenlandia; heydyotis ,,,45
白花树脂,白花樹脂,bái huā shù zhī,Benzoinum,benzoin,,,45
白花藤,白花藤,bái huā téng,Caulis Trachelospermi,star jasmine stem,,,45
白槐,白槐,bái huái,Flos Sophorae Immaturus,sophora fruit,,,45
白及,白及,bái jí,Rhizoma Bletillae,bletilla rhizome,,,45
白蒺藜,白蒺藜,bái jí lí,Fructus Tribuli,caltrop fruit; puncture-vine fruit; tribulus,,,45
白僵蚕,白僵蠶,bái jiāng cán,Bombyx Batryticatus,silkworm; body of sick silkworm,,,45
败酱草,敗醬草,bài jiàng c?o,Herba Patriniae,patrinia,,,45
百节蛇,百節蛇,b?i jié shé,Bungarus Parvus,multibanded krati,,,45
白芥子,白芥子,bái jiè z?,Semen Sinapis,white mustard seed,,,45
白蔻仁,白蔻仁,bái kòu rén,Fructus Amomi Rotundus,round cardamon kernel,,,45
白蔹,白蘞,bái li?n,Radix Ampelopsis,ampelopsis,,,45
白马骨 (六月雪),白馬骨 (六月雪),bái m? g?,Herba Serissae,,,,45
白茅根,白茅根,bái máo gēn,Rhizoma Imperatae,woolly grass; imperata rhizome; white grass,,,45
白梅花,白梅花,bái méi huā,Flos Mume,white mume flower,,,45
白木耳,白木耳,bái mù ?r,Tremella,wood ear; tremella fruiting body ,,,45
白前,白前,bái qián,Rhizoma et Radix Cynanchi Stauntonii,cynanchum root and rhizome,,,45
白屈菜,白屈菜,bái qū cài,Herba Chelidonii,celandine,,,45
白人参,白人參,bái rén shēn,Radix Ginseng Alba,white ginseng,,,45
白三七,白三七,bái sān qī,Herba Rhodiolae Henryi,henry rhodiola,,,45
白芍,白芍,bái sháo,Radix Paeoniae Alba,white peony root; peony,,,45
白石英,白石英,bái shí yīng,Quartz Album,quartz album,,,45
白石脂,白石脂,bái shí zhī,Kaolinitum,kaolinite,,,45
白手藤,白手藤,bái sh?u téng,Herba Solani Lyrati,bittersweet; dulcamara,,,45
白头翁,白頭翁,bái tóu wēng,Radix Pulsatillae,Chinese anemone root; pulsatilla; anemone,,,45
白薇,白薇,bái wēi,Radix et Rhizoma Cynanchi Atrati,swallowwort root; cynanchi root,,,45
白鲜皮,白鮮皮,bái xiān pí,Cortex Dictamni,dictamnus root bark; cortex of Chinese dittany root,,,45
白英,白英,bái yīng,Herba Solani Lyrati,nightshade,,,45
白芷,白芷,bái zh?,Radix Angelicae Dahuricae,angelica root,,,45
白术,白術,bái zhú,Rhizoma Atractylodis Macrocephalae,white atractylodes rhizome; ovate atractylodes rhizome,,,45
柏子仁,柏子仁,b?i z? rén,Semen Platycladi,oriental arborvitael; arborvitae seed ,,,45
半边莲,半邊蓮,bàn biān lián,Herba Lobeliae Chinensis,Chinese lobelia,,,45
板蓝根,板藍根,b?n lán gēn,Radix Isatidis,isatis root,,,45
斑蝥,斑蝥,bān máo,Mylabris,cantharide; mylabirs ,,,45
半夏,半夏,bàn xià,Rhizoma Pinelliae,pinellia rhizome,,,45
半夏曲,半夏曲,bàn xià qū,Rhizoma Pinelliae Fermentata,fermented pinellia rhizome ,,,45
半枝莲,半枝蓮,bàn zhī lián,Herba Scutellariae Barbatae,bearded scutellaria; barbat skullcap,,,45
豹骨,豹骨,bào g?,Os Pardi,leopard bone,,,45
北板蓝根,北板藍根,b?i b?n lán gēn,Radix Isatidis,woad root; isatis root ,,,45
北豆根,北豆根,b?i dòu gēn,Rhizoma Menispermi,asiatic moonseed rhizome,,,45
北刘寄奴,北劉寄奴,b?i liú jì nú,Herba Siphonostegiae,artemisiae anomale,,,45
贝母,貝母,bèi m?,Bulbus Fritillaria,fritillary bulb,,,45
北沙参,北沙參,b?i shā shēn,Radix Glehniae,glehnia root,,,45
荜茇,蓽茇,bì bá,Fructus Piperis Longi,long pepper fruit,,,45
荜澄茄,蓽澄茄,bì chéng qié,Fructus Litseae,cubeb fruit,,,45
蓖麻油,蓖麻油,bì má yóu,Oleum Ricini,castor oil,,,45
蓖麻子,蓖麻子,bì má z?,Semen Ricini,castor seed,,,45
荸荠,荸薺,bí qi,Rhizoma Eleocharitis,waternut,,,45
萆薢,萆薢,bì xiè,Rhizoma Dioscoreae Hypoglaucae,hypoglaucous collett yam rhizome,,,45
扁豆,扁豆,bi?n dòu,Semen Lablab Album,hyacinth bean,,,45
扁豆皮,扁豆皮,bi?n dòu pí,Testa Dolichoris,hyacinth bean peel,,,45
扁豆衣,扁豆衣,bi?n dòu yī,Testa Dolichoris,hyacinth bean peel,,,45
扁豆子,扁豆子,bi?n dòu z?,Semen Lablab Album,hyacinth bean seed,,,45
萹蓄,萹蓄,bi?n xù,Herba Polygoni Avicularis,knotweed; knotgrass; polygonum,,,45
鳖甲,鱉甲,biē ji?,Carapax Trionycis,turtle carapace,,,45
鳖甲胶,鱉甲膠,biē ji? jiāo,Colla Carapacis Trionycis,turtle carapace glue,,,45
槟榔,檳榔,bīng láng,Semen Arecae,betel nut; areaca ,,,45
冰片,冰片,bīng piàn,Borneolum Syntheticum,borneol,,,45
冰台,冰臺,bīng tái,Folium Artemisiae Argyi,mugwort leaf; artemesia,,,45
薄荷,薄荷,bò he,Herba Menthae,field mint; peppermint,,,45
薄荷脑,薄荷腦,bò he n?o,Mentholum,menthol,,,45
薄荷素油,薄荷素油,bò he sù yóu,Oleum Menthae Dementholatum,field mint oil; peppermint oil,,,45
薄荷油,薄荷油,bó he yóu,Oleum Menthae Dementholatum,field mint oil; peppermint oil,,,45
薄荷汁,薄荷汁,bò he zhī,Succus Menthae Haplocalycis,peppermint juice,,,45
卜地香,蔔地香,b? dì xiāng,Herba Gei Japonici,,,,45
补骨脂,補骨脂,b? g? zhī,Fructus Psoraleae,psoralea fruit,,,45
卜芥,蔔芥,b? jiè,Rhizoma Alocasiae Cucullatae,hood-shaped alocasia rhizome,,,45
蚕沙,蠶沙,cán shā,Faeces Bombycis,silkworm feces,,,45
苍耳草,蒼耳草,cāng ?r c?o,Herba Xanthii,cockleburr; xanthium ,,,45
苍耳子,蒼耳子,cāng ?r z?,Fructus Xanthii,cockleburr fruit; xanthium fruit ,,,45
苍术,蒼術,cāng zhú,Rhizoma Atractylodis,atractylodes rhizome,,,45
草豆蔻,草豆蔻,c?o dòu kòu,Semen Alpiniae Katsumadai,katsumadai; katsumada's galangal seeds ,,,45
草果,草果,c?o gu?,Fructus Tsaoko,tsaoko fruit,,,45
草河车,草河車,c?o hé chē,Rhizoma Paridis; Rhizoma Bistortae,paris rhizome,,,45
草决明,草決明,c?o jué míng,Semen Cassiae,cassia seed; foetid cassia seed,,,45
草乌,草烏,c?o wū,Radix Aconiti Kusnezoffii,kusnezoff monkshood root,,,45
草乌叶,草烏葉,c?o wū yè,Folium Aconiti Kusnezoffii,kusnezoff monkshood leaf,,,45
侧柏叶,側柏葉,cè b?i yè,Cacumen Platycladi,arborvitae; Oriental arborvitae leafy twig; ,,,45
茶油,茶油,chá yóu,Oleum Camelliae,tea-seed oil,,,45
柴胡,柴胡,chái hú,Radix Bupleuri,bupleurum; hare's ear root; thotowax root,,,45
蟾酥,蟾酥,chán sū,Venenum Bufonis,toad venom,,,45
蝉蜕,蟬蛻,chán tuì,Periostracum Cicadae,cicada moulting,,,45
常山,常山,cháng shān,Radix Dichroae,dichroa root,,,45
车前草,車前草,chē qián c?o,Herba Plantaginis,plantain,,,45
车前子,車前子,chē qián z?,Semen Plantaginis,plantago seed,,,45
陈皮,陳皮,chén pí,Pericarpium Citri Reticulatae,aged tangerine peel; citrus,,,45
沉香,沉香,chén xiāng,Lignum Aquilariae Resinatum,aquilaria wood; aloeswood,,,45
陈棕,陳棕,chén zōng,Petiolus Trachycarpi,trachycarpus stiple fiber,,,45
柽柳,檉柳,chéng li?,Cacumen Tamaricis,Chinese tamarisk twig,,,45
赤茯苓,赤茯苓,chì fú líng,Poria Rubra,Indian bread pink epidermis,,,45
赤芍,赤芍,chì sháo,Radix Paeoniae Rubra,red peony root,,,45
赤石脂,赤石脂,chì shí zhī,Halloysitum Rubrum,halloysite; kaolin,,,45
赤小豆,赤小豆,chì xi?o dòu,Semen Phaseoli,adzuki bean; rich bean; phaseolus,,,45
虫白蜡,蟲白蠟,chóng bái là,Cera Chinensis,insect wax,,,45
重楼,重樓,chóng lóu,Rhizoma Paridis,paris rhizome,,,45
茺蔚子,茺蔚子,chōng wèi z?,Fructus Leonuri,leonurus fruit,,,45
臭梧桐叶,臭梧桐葉,chòu wú tóng yè,Folium Clerodendri,clerodendron leaf,,,45
楮实子,楮實子,ch? shí z?,Fructus Broussonetiae,papermulberry fruit,,,45
川贝母,川貝母,chuān bèi m?,Bulbus Fritillariae Cirrhosae,tendrilled fritillaria bulb; Sichuan fritillaria bulb ,,,45
川党参,川黨參,chuān d?ng shēn,Radix Codonopsis Tangshen,Sichuan codonopsis root,,,45
川防风,川防風,chuān fáng fēng,Radix Ligustici Brachylobi,shortlobe ligusticum root,,,45
川黄芩,川黃芩,chuān huáng qín,Radix Scutellariae Hypericifoliae,scutellaria hypericifolia,,,45
川楝子,川楝子,chuān liàn z?,Fructus Toosendan,toosendan fruit; Sichuan chinaberry,,,45
川木通,川木通,chuān mù tōng,Caulis Clematidis Armandii,clematidis caulis,,,45
川木香,川木香,chuān mù xiāng,Radix Vladimiriae,dolomiaea root; common vladimiria root,,,45
川牛膝,川牛膝,chuān niú xī,Radix Cyathulae,cyathula root,,,45
川朴,川樸,chuān pò,Cortex Magnoliae Officinalis,magnolia bark,,,45
穿破石,穿破石,chuān pò shí,Radix Cudraniae,,,,45
穿山甲,穿山甲,chuān shān ji?,Squama Manitis,pangolin scales,,,45
穿山龙,穿山龍,chuān shān lóng,Rhizoma Dioscoreae Nipponicae,Japanese dioscorea rhizome,,,45
穿射干,穿射幹,chuān shè gān,Rhizoma Iridis Tectori,katsumadai; katsumada's galangal seeds ,,,45
川桐皮,川桐皮,chuān tóng pí,Cortex Kalopancis,kalopanax bark,,,45
川乌,川烏,chuān wū,Radix Aconiti,common monkshood mother root,,,45
川西小黄菊,川西小黃菊,chuān xī xi?o huáng jú,Flos Pyrethri Tatsienensis,west Sichuan pyrethrum,,,45
穿心莲,穿心蓮,chuān xīn lián,Herba Andrographis,andrographis; green chiretta; kariyat,,,45
川芎,川芎,chuān xiōng,Rhizoma Chuanxiong,Sichuan lovage root; chuanxiong root; cnidium,,,45
川续断,川續斷,chuān xù duàn,Radix Dipsaci,Himalayan teasel root,,,45
垂盆草,垂盆草,chuí pén c?o,Herba Sedi,hanging stonecrop; stringy stonecrop,,,45
椿白皮,椿白皮,chūn bái pí,Cortex Toonae Sinensis Radicis,Chinese toona root-bark,,,45
椿根皮,椿根皮,chūn gēn pí,Cortex Ailanthi,ailanthus bark or root bark,,,45
椿皮,椿皮,chūn pí,Cortex Ailanthi,ailanthus bark or root bark,,,45
椿叶,椿葉,chūn yè,Folium Toonae Sinensis,Chinese toona leaf,,,45
刺蒺藜,刺蒺藜,cì jí lí,Fructus Tribuli,caltrop fruit; puncture-vine fruit; tribulus,,,45
磁石,磁石,cí shí,Magnetitum,magnetite,,,45
刺猬皮,刺蝟皮,cì wei pí,Corium Erinacei,hedgehog skin,,,45
刺五加,刺五加,cì w? jiā,Radix et Rhizoma seu Caulis Acanthopanacis Senticosi,Siberian ginseng; eleuthrerococcus ginseng ,,,45
葱白,蔥白,cōng bái,Bulbus Allii Fistulosi,scallion; spring onion,,,45
大白顶草,大白頂草,dà bái d?ng c?o,Herba Senecionis Oryzetori,field grounsel,,,45
